,home_team,away_team,home_win,year
39938,Albania,Morocco,-1,2018
39939,Czech Republic,Armenia,1,2018
39940,Denmark,Liechtenstein,1,2018
39941,Estonia,Malta,-1,2018
39942,Germany,Finland,1,2018
39943,Republic of Ireland,Oman,1,2018
39944,Lebanon,Jordan,-1,2018
39945,Norway,Belarus,-1,2018
39946,Turkey,Russia,-1,2018
39947,Argentina,Uruguay,1,2018
39948,Australia,Iraq,1,2018
39949,Bahrain,Singapore,1,2018
39950,Belgium,Spain,-1,2018
39951,Bolivia,Peru,-1,2018
39952,Colombia,Venezuela,1,2018
39953,Ecuador,Brazil,-1,2018
39954,Hong Kong,Cambodia,1,2018
39955,Iran,Qatar,1,2018
39956,Italy,France,-1,2018
39957,Japan,United Arab Emirates,-1,2018
39958,South Korea,China PR,1,2018
39959,Maldives,Bangladesh,1,2018
39960,Netherlands,Greece,-1,2018
39961,Paraguay,Chile,1,2018
39962,Portugal,Gibraltar,1,2018
39963,Saudi Arabia,Thailand,1,2018
39964,Uzbekistan,Syria,1,2018
39965,El Salvador,Mexico,-1,2018
39966,Haiti,Costa Rica,-1,2018
39967,Honduras,Canada,1,2018
39968,Latvia,Luxembourg,1,2018
39969,Panama,Jamaica,1,2018
39970,South Africa,Mauritania,-1,2018
39971,Saint Vincent and the Grenadines,United States,-1,2018
39972,Sudan,Gabon,-1,2018
39973,Trinidad and Tobago,Guatemala,-1,2018
39974,Angola,Madagascar,-1,2018
39975,Cameroon,Gambia,1,2018
39976,Cape Verde,Libya,-1,2018
39977,Ethiopia,Seychelles,1,2018
39978,Ghana,Rwanda,-1,2018
39979,India,Puerto Rico,1,2018
39980,Ivory Coast,Sierra Leone,-1,2018
39981,Mozambique,Mauritius,1,2018
39982,Nigeria,Tanzania,1,2018
39983,Senegal,Namibia,1,2018
39984,Algeria,Lesotho,1,2018
39985,Bahrain,Jordan,-1,2018
39986,Burkina Faso,Botswana,1,2018
39987,Congo,Guinea-Bissau,1,2018
39988,DR Congo,Central African Republic,1,2018
39989,Czech Republic,Northern Ireland,-1,2018
39990,Denmark,Armenia,1,2018
39991,Equatorial Guinea,South Sudan,1,2018
39992,Guinea,Zimbabwe,1,2018
39993,Kazakhstan,Poland,-1,2018
39994,Lithuania,Slovenia,-1,2018
39995,Malawi,Eswatini,1,2018
39996,Mali,Benin,1,2018
39997,Morocco,São Tomé and Príncipe,1,2018
39998,Niger,Burundi,1,2018
39999,Malta,Scotland,-1,2018
40000,Norway,Germany,-1,2018
40001,Romania,Montenegro,-1,2018
40002,San Marino,Azerbaijan,-1,2018
40003,Slovakia,England,-1,2018
40004,Togo,Djibouti,1,2018
40005,Tunisia,Liberia,1,2018
40006,Uganda,Comoros,1,2018
40007,Zambia,Kenya,-1,2018
40008,Albania,North Macedonia,1,2018
40009,Croatia,Turkey,-1,2018
40010,Finland,Kosovo,-1,2018
40011,Georgia,Austria,-1,2018
40012,Israel,Italy,-1,2018
40013,Lebanon,Afghanistan,1,2018
40014,Serbia,Republic of Ireland,-1,2018
40015,Spain,Liechtenstein,1,2018
40016,Ukraine,Iceland,-1,2018
40017,Wales,Moldova,1,2018
40018,Andorra,Latvia,-1,2018
40019,Bangladesh,Bhutan,-1,2018
40020,Belarus,France,-1,2018
40021,Bosnia and Herzegovina,Estonia,1,2018
40022,Brazil,Colombia,1,2018
40023,Bulgaria,Luxembourg,1,2018
40024,Cameroon,Gabon,1,2018
40025,Canada,El Salvador,1,2018
40026,Chile,Bolivia,1,2018
40027,China PR,Iran,-1,2018
40028,Costa Rica,Panama,1,2018
40029,Cyprus,Belgium,-1,2018
40030,Faroe Islands,Hungary,-1,2018
40031,Gibraltar,Greece,-1,2018
40032,Indonesia,Malaysia,1,2018
40033,Iraq,Saudi Arabia,-1,2018
40034,Jamaica,Haiti,-1,2018
40035,Kyrgyzstan,Philippines,-1,2018
40036,Maldives,Laos,1,2018
40037,Mexico,Honduras,-1,2018
40038,Palestine,Tajikistan,-1,2018
40039,Peru,Ecuador,1,2018
40040,Qatar,Uzbekistan,-1,2018
40041,Russia,Ghana,1,2018
40042,South Africa,Egypt,1,2018
40043,Sweden,Netherlands,-1,2018
40044,Switzerland,Portugal,1,2018
40045,Syria,South Korea,-1,2018
40046,Thailand,Japan,-1,2018
40047,United Arab Emirates,Australia,-1,2018
40048,Uruguay,Paraguay,1,2018
40049,United States,Trinidad and Tobago,1,2018
40050,Venezuela,Argentina,-1,2018
40051,Guatemala,Saint Vincent and the Grenadines,1,2018
40052,Qatar,Serbia,1,2018
40053,Botswana,Angola,-1,2018
40054,DR Congo,Kenya,-1,2018
40055,Togo,Uganda,1,2018
40056,Curaçao,Antigua and Barbuda,1,2018
40057,Solomon Islands,New Caledonia,-1,2018
40058,Tajikistan,Palestine,-1,2018
40059,Trinidad and Tobago,Dominican Republic,1,2018
40060,Austria,Wales,-1,2018
40061,Brazil,Bolivia,1,2018
40062,Cambodia,Hong Kong,-1,2018
40063,China PR,Syria,-1,2018
40064,Ecuador,Chile,1,2018
40065,Iceland,Finland,1,2018
40066,Republic of Ireland,Georgia,1,2018
40067,Italy,Spain,-1,2018
40068,Japan,Iraq,1,2018
40069,South Korea,Qatar,1,2018
40070,Kosovo,Croatia,-1,2018
40071,Kyrgyzstan,Lebanon,-1,2018
40072,Liechtenstein,Albania,-1,2018
40073,North Macedonia,Israel,-1,2018
40074,Mauritania,Canada,-1,2018
40075,Moldova,Serbia,-1,2018
40076,Paraguay,Colombia,-1,2018
40077,Peru,Argentina,-1,2018
40078,Saudi Arabia,Australia,-1,2018
40079,Turkey,Ukraine,-1,2018
40080,United Arab Emirates,Thailand,1,2018
40081,Uruguay,Venezuela,1,2018
40082,Uzbekistan,Iran,-1,2018
40083,Vietnam,North Korea,1,2018
40084,Belgium,Bosnia and Herzegovina,1,2018
40085,Cuba,United States,-1,2018
40086,Estonia,Gibraltar,1,2018
40087,France,Bulgaria,1,2018
40088,Ghana,Uganda,-1,2018
40089,Greece,Cyprus,1,2018
40090,Hungary,Switzerland,-1,2018
40091,Latvia,Faroe Islands,-1,2018
40092,Luxembourg,Sweden,-1,2018
40093,Netherlands,Belarus,1,2018
40094,Oman,Jordan,-1,2018
40095,Philippines,Bahrain,-1,2018
40096,Portugal,Andorra,1,2018
40097,Singapore,Malaysia,-1,2018
40098,Armenia,Romania,-1,2018
40099,Azerbaijan,Norway,1,2018
40100,Belize,Honduras,-1,2018
40101,Burkina Faso,South Africa,-1,2018
40102,DR Congo,Libya,1,2018
40103,Dominican Republic,Martinique,-1,2018
40104,England,Malta,1,2018
40105,French Guiana,Saint Kitts and Nevis,1,2018
40106,Gabon,Morocco,-1,2018
40107,Germany,Czech Republic,1,2018
40108,Ivory Coast,Mali,1,2018
40109,Mexico,New Zealand,1,2018
40110,Montenegro,Kazakhstan,1,2018
40111,Northern Ireland,San Marino,1,2018
40112,Poland,Denmark,1,2018
40113,Scotland,Lithuania,-1,2018
40114,Senegal,Cape Verde,1,2018
40115,Slovenia,Slovakia,1,2018
40116,Solomon Islands,New Caledonia,-1,2018
40117,Suriname,Guyana,1,2018
40118,Taiwan,Timor-Leste,1,2018
40119,Albania,Spain,-1,2018
40120,Algeria,Cameroon,-1,2018
40121,Cambodia,Sri Lanka,1,2018
40122,Congo,Egypt,-1,2018
40123,Finland,Croatia,-1,2018
40124,Iceland,Turkey,1,2018
40125,Indonesia,Vietnam,-1,2018
40126,Israel,Liechtenstein,1,2018
40127,North Macedonia,Italy,-1,2018
40128,Moldova,Republic of Ireland,-1,2018
40129,Russia,Costa Rica,-1,2018
40130,Serbia,Austria,1,2018
40131,Togo,Mozambique,1,2018
40132,Tunisia,Guinea,1,2018
40133,Ukraine,Kosovo,1,2018
40134,Wales,Georgia,-1,2018
40135,Zambia,Nigeria,-1,2018
40136,Andorra,Switzerland,-1,2018
40137,Belarus,Luxembourg,-1,2018
40138,Bhutan,Bangladesh,1,2018
40139,Bosnia and Herzegovina,Cyprus,1,2018
40140,Estonia,Greece,-1,2018
40141,Faroe Islands,Portugal,-1,2018
40142,Gibraltar,Belgium,-1,2018
40143,Latvia,Hungary,-1,2018
40144,Netherlands,France,-1,2018
40145,Philippines,North Korea,-1,2018
40146,Sweden,Bulgaria,1,2018
40147,Argentina,Paraguay,-1,2018
40148,Australia,Japan,-1,2018
40149,Bolivia,Ecuador,-1,2018
40150,Chile,Peru,1,2018
40151,Colombia,Uruguay,-1,2018
40152,Czech Republic,Azerbaijan,-1,2018
40153,Denmark,Montenegro,-1,2018
40154,Germany,Northern Ireland,1,2018
40155,Hong Kong,Singapore,1,2018
40156,Iran,South Korea,1,2018
40157,Iraq,Thailand,1,2018
40158,Kazakhstan,Romania,-1,2018
40159,Kyrgyzstan,Turkmenistan,1,2018
40160,Laos,Maldives,-1,2018
40161,Lebanon,Equatorial Guinea,-1,2018
40162,Lithuania,Malta,1,2018
40163,Malaysia,Afghanistan,-1,2018
40164,Mexico,Panama,1,2018
40165,Morocco,Canada,1,2018
40166,Norway,San Marino,1,2018
40167,Oman,Bahrain,-1,2018
40168,Poland,Armenia,1,2018
40169,Puerto Rico,Curaçao,-1,2018
40170,Qatar,Syria,1,2018
40171,Saudi Arabia,United Arab Emirates,1,2018
40172,Slovakia,Scotland,1,2018
40173,Slovenia,England,-1,2018
40174,South Africa,Ghana,-1,2018
40175,Uzbekistan,China PR,1,2018
40176,Venezuela,Brazil,-1,2018
40177,Brunei,Timor-Leste,1,2018
40178,Cambodia,Laos,1,2018
40179,Cambodia,Brunei,1,2018
40180,Timor-Leste,Laos,-1,2018
40181,Cambodia,Timor-Leste,1,2018
40182,Laos,Brunei,1,2018
40183,Brunei,Timor-Leste,1,2018
40184,Macau,Mongolia,1,2018
40185,Sri Lanka,Laos,-1,2018
40186,Myanmar,Indonesia,-1,2018
40187,Timor-Leste,Nepal,-1,2018
40188,Zimbabwe,Zambia,1,2018
40189,Hong Kong,Guam,1,2018
40190,Jordan,Iraq,-1,2018
40191,North Korea,Taiwan,1,2018
40192,Laos,Macau,-1,2018
40193,Mongolia,Sri Lanka,1,2018
40194,Tahiti,Solomon Islands,1,2018
40195,Nepal,Brunei,1,2018
40196,Uganda,Zambia,-1,2018
40197,Vietnam,Indonesia,1,2018
40198,Greece,Belarus,-1,2018
40199,Guam,North Korea,-1,2018
40200,Haiti,French Guiana,-1,2018
40201,Hong Kong,Taiwan,1,2018
40202,Mongolia,Laos,-1,2018
40203,Netherlands,Belgium,-1,2018
40204,Philippines,Kyrgyzstan,1,2018
40205,Sri Lanka,Macau,-1,2018
40206,Syria,Singapore,1,2018
40207,Tajikistan,Turkmenistan,1,2018
40208,United Arab Emirates,Bahrain,1,2018
40209,Brazil,Argentina,1,2018
40210,Colombia,Chile,-1,2018
40211,Iran,Papua New Guinea,1,2018
40212,Lebanon,Palestine,-1,2018
40213,Paraguay,Peru,-1,2018
40214,Qatar,Russia,1,2018
40215,Uruguay,Ecuador,1,2018
40216,Uzbekistan,Jordan,1,2018
40217,Venezuela,Bolivia,1,2018
40218,Armenia,Montenegro,1,2018
40219,Czech Republic,Norway,1,2018
40220,Denmark,Kazakhstan,1,2018
40221,England,Scotland,1,2018
40222,France,Sweden,1,2018
40223,Honduras,Panama,-1,2018
40224,Japan,Oman,1,2018
40225,South Korea,Canada,1,2018
40226,Libya,Tunisia,-1,2018
40227,Malta,Slovenia,-1,2018
40228,Northern Ireland,Azerbaijan,1,2018
40229,Romania,Poland,-1,2018
40230,San Marino,Germany,-1,2018
40231,Slovakia,Lithuania,1,2018
40232,Togo,Comoros,-1,2018
40233,Trinidad and Tobago,Costa Rica,-1,2018
40234,United States,Mexico,-1,2018
40235,Albania,Israel,-1,2018
40236,Austria,Republic of Ireland,-1,2018
40237,Cameroon,Zambia,-1,2018
40238,Cape Verde,Burkina Faso,-1,2018
40239,Croatia,Iceland,1,2018
40240,Georgia,Moldova,-1,2018
40241,Hong Kong,North Korea,-1,2018
40242,Kenya,Mozambique,1,2018
40243,Liechtenstein,Italy,-1,2018
40244,Macau,Brunei,-1,2018
40245,Mali,Gabon,-1,2018
40246,Morocco,Ivory Coast,-1,2018
40247,Nepal,Laos,-1,2018
40248,New Zealand,New Caledonia,1,2018
40249,Nigeria,Algeria,1,2018
40250,Spain,North Macedonia,1,2018
40251,Turkey,Kosovo,1,2018
40252,Uganda,Congo,1,2018
40253,Ukraine,Finland,1,2018
40254,Wales,Serbia,-1,2018
40255,Belgium,Estonia,1,2018
40256,Bulgaria,Belarus,1,2018
40257,Cyprus,Gibraltar,1,2018
40258,Egypt,Ghana,1,2018
40259,Greece,Bosnia and Herzegovina,-1,2018
40260,Guinea,DR Congo,-1,2018
40261,Hungary,Andorra,1,2018
40262,Jamaica,Suriname,1,2018
40263,Luxembourg,Netherlands,-1,2018
40264,Portugal,Latvia,1,2018
40265,Singapore,Cambodia,1,2018
40266,Solomon Islands,Tahiti,1,2018
40267,Saint Kitts and Nevis,Haiti,-1,2018
40268,Switzerland,Faroe Islands,1,2018
40269,Tajikistan,Afghanistan,1,2018
40270,Zimbabwe,Tanzania,1,2018
40271,Myanmar,Oman,-1,2018
40272,Laos,Brunei,1,2018
40273,Malaysia,Papua New Guinea,1,2018
40274,Poland,Slovenia,-1,2018
40275,Argentina,Colombia,1,2018
40276,Austria,Slovakia,-1,2018
40277,Bahrain,Kyrgyzstan,-1,2018
40278,Bolivia,Paraguay,1,2018
40279,Chile,Uruguay,1,2018
40280,China PR,Qatar,-1,2018
40281,Costa Rica,United States,1,2018
40282,Czech Republic,Denmark,-1,2018
40283,Ecuador,Venezuela,1,2018
40284,England,Spain,-1,2018
40285,France,Ivory Coast,-1,2018
40286,Gabon,Comoros,-1,2018
40287,Honduras,Trinidad and Tobago,1,2018
40288,Italy,Germany,-1,2018
40289,Japan,Saudi Arabia,1,2018
40290,Jordan,Lebanon,-1,2018
40291,Kenya,Liberia,1,2018
40292,South Korea,Uzbekistan,1,2018
40293,Malta,Iceland,-1,2018
40294,Morocco,Togo,1,2018
40295,Mozambique,South Africa,-1,2018
40296,Nepal,Macau,1,2018
40297,New Caledonia,New Zealand,-1,2018
40298,Northern Ireland,Croatia,-1,2018
40299,Panama,Mexico,-1,2018
40300,Peru,Brazil,-1,2018
40301,Russia,Romania,1,2018
40302,Syria,Iran,-1,2018
40303,Thailand,Australia,-1,2018
40304,Tunisia,Mauritania,-1,2018
40305,Ukraine,Serbia,1,2018
40306,United Arab Emirates,Iraq,1,2018
40307,Philippines,Singapore,-1,2018
40308,Saint Kitts and Nevis,Estonia,-1,2018
40309,Thailand,Indonesia,1,2018
40310,Myanmar,Vietnam,-1,2018
40311,Malaysia,Cambodia,1,2018
40312,Antigua and Barbuda,Estonia,-1,2018
40313,Philippines,Indonesia,-1,2018
40314,Thailand,Singapore,1,2018
40315,Myanmar,Cambodia,1,2018
40316,Malaysia,Vietnam,-1,2018
40317,Philippines,Thailand,-1,2018
40318,Singapore,Indonesia,-1,2018
40319,Ryūkyū,United Koreans in Japan,-1,2018
40320,Myanmar,Malaysia,1,2018
40321,Vietnam,Cambodia,1,2018
40322,Indonesia,Vietnam,1,2018
40323,Myanmar,Thailand,-1,2018
40324,Vietnam,Indonesia,-1,2018
40325,Thailand,Myanmar,1,2018
40326,Indonesia,Thailand,1,2018
40327,Thailand,Indonesia,1,2018
40328,Ivory Coast,Zimbabwe,-1,2018
40329,Nicaragua,Trinidad and Tobago,1,2018
40330,Catalonia,Tunisia,-1,2018
40331,Nicaragua,Trinidad and Tobago,-1,2018
40332,Basque Country,Tunisia,1,2018
40333,Trinidad and Tobago,Suriname,-1,2018
40334,Tunisia,Uganda,1,2018
40335,Cameroon,DR Congo,1,2018
40336,Suriname,Haiti,-1,2018
40337,Algeria,Mauritania,1,2018
40338,Burkina Faso,Mali,1,2018
40339,Egypt,Tunisia,1,2018
40340,Ivory Coast,Sweden,1,2018
40341,Libya,Senegal,-1,2018
40342,Trinidad and Tobago,Haiti,-1,2018
40343,Morocco,Finland,-1,2018
40344,Algeria,Mauritania,1,2018
40345,Cameroon,Zimbabwe,-1,2018
40346,China PR,Iceland,-1,2018
40347,Chile,Croatia,-1,2018
40348,Congo,Senegal,-1,2018
40349,Ivory Coast,Uganda,1,2018
40350,Honduras,Nicaragua,1,2018
40351,Burkina Faso,Cameroon,-1,2018
40352,Cambodia,Saudi Arabia,-1,2018
40353,China PR,Croatia,-1,2018
40354,Gabon,Guinea-Bissau,-1,2018
40355,Algeria,Zimbabwe,-1,2018
40356,Belize,Costa Rica,-1,2018
40357,El Salvador,Honduras,-1,2018
40358,Iceland,Chile,-1,2018
40359,Tunisia,Senegal,-1,2018
40360,DR Congo,Morocco,1,2018
40361,Ivory Coast,Togo,-1,2018
40362,El Salvador,Belize,1,2018
40363,Ghana,Uganda,1,2018
40364,Mali,Egypt,-1,2018
40365,Qatar,Moldova,-1,2018
40366,Cameroon,Guinea-Bissau,1,2018
40367,Gabon,Burkina Faso,-1,2018
40368,Algeria,Tunisia,-1,2018
40369,Senegal,Zimbabwe,1,2018
40370,Ivory Coast,DR Congo,-1,2018
40371,Morocco,Togo,1,2018
40372,Nicaragua,Belize,1,2018
40373,Egypt,Uganda,1,2018
40374,Ghana,Mali,1,2018
40375,Belize,Honduras,-1,2018
40376,Bermuda,Canada,-1,2018
40377,El Salvador,Nicaragua,1,2018
40378,Gabon,Cameroon,-1,2018
40379,Guinea-Bissau,Burkina Faso,-1,2018
40380,Panama,Costa Rica,1,2018
40381,Senegal,Algeria,-1,2018
40382,Uzbekistan,Georgia,-1,2018
40383,Zimbabwe,Tunisia,-1,2018
40384,Morocco,Ivory Coast,1,2018
40385,Togo,DR Congo,-1,2018
40386,Egypt,Ghana,1,2018
40387,Jordan,Georgia,1,2018
40388,Uganda,Mali,-1,2018
40389,Brazil,Colombia,1,2018
40390,Burkina Faso,Tunisia,1,2018
40391,Senegal,Cameroon,-1,2018
40392,DR Congo,Ghana,-1,2018
40393,Egypt,Morocco,1,2018
40394,United States,Serbia,-1,2018
40395,Burkina Faso,Egypt,-1,2018
40396,Cameroon,Ghana,1,2018
40397,Burkina Faso,Ghana,1,2018
40398,Egypt,Cameroon,-1,2018
40399,Mexico,Iceland,1,2018
40400,Ecuador,Honduras,1,2018
40401,Qatar,Azerbaijan,-1,2018
40402,Trinidad and Tobago,Barbados,1,2018
40403,Burundi,Djibouti,1,2018
40404,Raetia,Tamil Eelam,-1,2018
40405,Burundi,Djibouti,1,2018
40406,Honduras,Nicaragua,1,2018
40407,Iran,Iraq,-1,2018
40408,San Marino,Moldova,-1,2018
40409,Indonesia,Myanmar,-1,2018
40410,Cambodia,India,-1,2018
40411,Curaçao,El Salvador,-1,2018
40412,Cyprus,Kazakhstan,1,2018
40413,Czech Republic,Lithuania,1,2018
40414,Djibouti,South Sudan,1,2018
40415,Germany,England,1,2018
40416,Philippines,Malaysia,-1,2018
40417,São Tomé and Príncipe,Madagascar,-1,2018
40418,Scotland,Canada,-1,2018
40419,Vietnam,Taiwan,-1,2018
40420,Yemen,Palestine,-1,2018
40421,Afghanistan,Singapore,1,2018
40422,Argentina,Chile,1,2018
40423,Bahrain,Tajikistan,-1,2018
40424,China PR,South Korea,1,2018
40425,Colombia,Bolivia,1,2018
40426,Iraq,Australia,-1,2018
40427,Jordan,Hong Kong,1,2018
40428,Kenya,Uganda,-1,2018
40429,Nigeria,Senegal,-1,2018
40430,Papua New Guinea,Tahiti,-1,2018
40431,Paraguay,Ecuador,1,2018
40432,Qatar,Iran,-1,2018
40433,Syria,Uzbekistan,1,2018
40434,Thailand,Saudi Arabia,-1,2018
40435,United Arab Emirates,Japan,-1,2018
40436,Uruguay,Brazil,-1,2018
40437,Venezuela,Peru,-1,2018
40438,Austria,Moldova,1,2018
40439,Comoros,Mauritius,1,2018
40440,Croatia,Ukraine,1,2018
40441,Georgia,Serbia,-1,2018
40442,Guinea,Gabon,-1,2018
40443,Republic of Ireland,Wales,-1,2018
40444,Italy,Albania,1,2018
40445,Kosovo,Iceland,-1,2018
40446,Libya,Togo,-1,2018
40447,Liechtenstein,North Macedonia,-1,2018
40448,Mauritania,Benin,1,2018
40449,Mexico,Costa Rica,1,2018
40450,Morocco,Burkina Faso,1,2018
40451,Russia,Ivory Coast,-1,2018
40452,Spain,Israel,1,2018
40453,Trinidad and Tobago,Panama,1,2018
40454,Tunisia,Cameroon,-1,2018
40455,Turkey,Finland,1,2018
40456,United States,Honduras,1,2018
40457,Andorra,Faroe Islands,-1,2018
40458,Belgium,Greece,-1,2018
40459,Bosnia and Herzegovina,Gibraltar,1,2018
40460,Bulgaria,Netherlands,1,2018
40461,Cyprus,Estonia,-1,2018
40462,Fiji,New Zealand,-1,2018
40463,Luxembourg,France,-1,2018
40464,Mozambique,Angola,1,2018
40465,Portugal,Hungary,1,2018
40466,South Africa,Guinea-Bissau,1,2018
40467,Sweden,Belarus,1,2018
40468,Switzerland,Latvia,1,2018
40469,Tanzania,Botswana,1,2018
40470,Alderney,Jersey,-1,2018
40471,Armenia,Kazakhstan,1,2018
40472,Azerbaijan,Germany,-1,2018
40473,Barbados,Martinique,1,2018
40474,England,Lithuania,1,2018
40475,Kenya,DR Congo,1,2018
40476,Madagascar,São Tomé and Príncipe,1,2018
40477,Malta,Slovakia,-1,2018
40478,Montenegro,Poland,-1,2018
40479,Northern Ireland,Norway,1,2018
40480,Romania,Denmark,-1,2018
40481,San Marino,Czech Republic,-1,2018
40482,Scotland,Slovenia,1,2018
40483,Zimbabwe,Zambia,-1,2018
40484,Central African Republic,Gambia,-1,2018
40485,Ivory Coast,Senegal,-1,2018
40486,Mauritania,Congo,1,2018
40487,Turkey,Moldova,1,2018
40488,Afghanistan,Vietnam,-1,2018
40489,Albania,Bosnia and Herzegovina,-1,2018
40490,Australia,United Arab Emirates,1,2018
40491,Austria,Finland,-1,2018
40492,Bahrain,Singapore,-1,2018
40493,Bolivia,Argentina,1,2018
40494,Brazil,Paraguay,1,2018
40495,Myanmar,India,-1,2018
40496,Cameroon,Guinea,-1,2018
40497,Chile,Venezuela,1,2018
40498,Ecuador,Colombia,-1,2018
40499,Egypt,Togo,1,2018
40500,Estonia,Croatia,1,2018
40501,France,Spain,-1,2018
40502,Georgia,Latvia,1,2018
40503,Guyana,Martinique,-1,2018
40504,Honduras,Costa Rica,-1,2018
40505,Iran,China PR,1,2018
40506,Republic of Ireland,Iceland,-1,2018
40507,Japan,Thailand,1,2018
40508,Jordan,Cambodia,1,2018
40509,South Korea,Syria,1,2018
40510,Kyrgyzstan,Macau,1,2018
40511,Lebanon,Hong Kong,1,2018
40512,Luxembourg,Cape Verde,-1,2018
40513,North Macedonia,Belarus,1,2018
40514,Maldives,Palestine,-1,2018
40515,Mauritius,Comoros,-1,2018
40516,Morocco,Tunisia,1,2018
40517,Mozambique,Lesotho,1,2018
40518,Netherlands,Italy,-1,2018
40519,New Zealand,Fiji,1,2018
40520,Oman,Bhutan,1,2018
40521,Panama,United States,-1,2018
40522,Peru,Uruguay,1,2018
40523,Philippines,Nepal,1,2018
40524,Portugal,Sweden,-1,2018
40525,Russia,Belgium,-1,2018
40526,Saudi Arabia,Iraq,1,2018
40527,South Africa,Angola,-1,2018
40528,South Sudan,Djibouti,1,2018
40529,Tanzania,Burundi,1,2018
40530,Trinidad and Tobago,Mexico,-1,2018
40531,Uzbekistan,Qatar,1,2018
40532,Yemen,Tajikistan,1,2018
40533,Tahiti,Papua New Guinea,-1,2018
40534,Jersey,Panjab,-1,2018
40535,Martinique,Guadeloupe,1,2018
40536,Vatican City,Monaco,-1,2018
40537,Burkina Faso,Benin,-1,2018
40538,Saint Kitts and Nevis,Barbados,1,2018
40539,Senegal,Mauritania,1,2018
40540,Egypt,Libya,1,2018
40541,Guernsey,Jersey,1,2018
40542,Guadeloupe,Dominica,-1,2018
40543,Benin,Burkina Faso,-1,2018
40544,Fiji,Solomon Islands,-1,2018
40545,Ghana,Benin,-1,2018
40546,Corsica,Nigeria,-1,2018
40547,El Salvador,Honduras,-1,2018
40548,Fiji,Solomon Islands,1,2018
40549,Mexico,Croatia,-1,2018
40550,Italy,San Marino,1,2018
40551,Ivory Coast,Benin,-1,2018
40552,Morocco,Netherlands,-1,2018
40553,Iraq,Jordan,1,2018
40554,Mexico,Republic of Ireland,1,2018
40555,Nigeria,Togo,1,2018
40556,Switzerland,Belarus,1,2018
40557,Chile,Burkina Faso,1,2018
40558,France,Paraguay,1,2018
40559,Nicaragua,Bolivia,-1,2018
40560,Northern Ireland,New Zealand,1,2018
40561,Oman,Syria,-1,2018
40562,Ethiopia,Uganda,-1,2018
40563,Portugal,Cyprus,1,2018
40564,United States,Venezuela,-1,2018
40565,Armenia,Saint Kitts and Nevis,1,2018
40566,Gabon,Zambia,-1,2018
40567,Republic of Ireland,Uruguay,1,2018
40568,Lesotho,Mauritania,1,2018
40569,Luxembourg,Albania,1,2018
40570,Montenegro,Iran,-1,2018
40571,Netherlands,Ivory Coast,1,2018
40572,Togo,Comoros,1,2018
40573,Northern Cyprus,Kárpátalja,1,2018
40574,Belgium,Czech Republic,1,2018
40575,DR Congo,Botswana,1,2018
40576,Egypt,Libya,1,2018
40577,Hungary,Russia,-1,2018
40578,North Macedonia,Turkey,-1,2018
40579,Senegal,Uganda,-1,2018
40580,Abkhazia,South Ossetia,1,2018
40581,Padania,Ellan Vannin,1,2018
40582,Felvidék,Székely Land,1,2018
40583,Afghanistan,Maldives,1,2018
40584,Algeria,Guinea,1,2018
40585,Bahrain,Palestine,-1,2018
40586,Denmark,Germany,-1,2018
40587,India,Nepal,1,2018
40588,Israel,Moldova,-1,2018
40589,Malta,Ukraine,1,2018
40590,Qatar,North Korea,-1,2018
40591,Uzbekistan,Thailand,1,2018
40592,Northern Cyprus,South Ossetia,1,2018
40593,Kárpátalja,Abkhazia,-1,2018
40594,Székely Land,Padania,-1,2018
40595,Ellan Vannin,Felvidék,1,2018
40596,Bolivia,Nicaragua,1,2018
40597,China PR,Philippines,1,2018
40598,Fiji,New Caledonia,-1,2018
40599,Finland,Liechtenstein,-1,2018
40600,Georgia,Saint Kitts and Nevis,1,2018
40601,Hong Kong,Jordan,-1,2018
40602,Iraq,South Korea,-1,2018
40603,Italy,Uruguay,1,2018
40604,Japan,Syria,-1,2018
40605,Spain,Colombia,-1,2018
40606,United Arab Emirates,Laos,1,2018
40607,Northern Cyprus,Abkhazia,-1,2018
40608,South Ossetia,Kárpátalja,-1,2018
40609,Ellan Vannin,Székely Land,-1,2018
40610,Padania,Felvidék,1,2018
40611,Australia,Saudi Arabia,1,2018
40612,Cambodia,Indonesia,-1,2018
40613,Costa Rica,Panama,-1,2018
40614,Ecuador,Venezuela,-1,2018
40615,Mexico,Honduras,1,2018
40616,Peru,Paraguay,1,2018
40617,United States,Trinidad and Tobago,1,2018
40618,Andorra,Hungary,1,2018
40619,Argentina,Brazil,1,2018
40620,Belarus,Bulgaria,1,2018
40621,Bosnia and Herzegovina,Greece,-1,2018
40622,Estonia,Belgium,-1,2018
40623,Faroe Islands,Switzerland,-1,2018
40624,Gibraltar,Cyprus,-1,2018
40625,Latvia,Portugal,-1,2018
40626,Libya,Seychelles,1,2018
40627,Netherlands,Luxembourg,1,2018
40628,Russia,Chile,-1,2018
40629,Solomon Islands,Papua New Guinea,1,2018
40630,Sudan,Madagascar,-1,2018
40631,Sweden,France,1,2018
40632,South Ossetia,Felvidék,-1,2018
40633,Kárpátalja,Ellan Vannin,-1,2018
40634,Northern Cyprus,Székely Land,1,2018
40635,Padania,Abkhazia,-1,2018
40636,Azerbaijan,Northern Ireland,-1,2018
40637,Burkina Faso,Angola,1,2018
40638,Burundi,South Sudan,1,2018
40639,Cameroon,Morocco,1,2018
40640,DR Congo,Congo,1,2018
