,home_team,away_team,home_win,year
2998,United States,Mexico,1,2002
3393,United States,Mexico,1,2002
3654,United States,Mexico,1,2002
1016,United States,Netherlands,-1,2002
1137,United States,North Macedonia,-1,2002
386,United States,Paraguay,-1,2002
1050,United States,Paraguay,-1,2002
21,United States,Peru,-1,2002
2577,United States,Peru,1,2002
2975,United States,Republic of Ireland,-1,2002
2162,United States,Saudi Arabia,1,2002
1174,United States,Scotland,-1,2002
1253,United States,Serbia,-1,2002
2954,United States,South Africa,1,2002
928,United States,Sweden,1,2002
4099,United States,Trinidad and Tobago,1,2002
2649,United States,Tunisia,-1,2002
1062,United States Virgin Islands,British Virgin Islands,1,2002
2487,United States Virgin Islands,Saint Lucia,-1,2002
2494,United States Virgin Islands,Saint Lucia,-1,2002
2670,United States Virgin Islands,Saint Vincent and the Grenadines,-1,2002
1743,United States Virgin Islands,Turks and Caicos Islands,-1,2002
18,Uruguay,Argentina,-1,2002
2099,Uruguay,Argentina,-1,2002
4464,Uruguay,Argentina,-1,2002
894,Uruguay,Australia,-1,2002
4469,Uruguay,Australia,1,2002
2708,Uruguay,Bolivia,1,2002
4129,Uruguay,Brazil,1,2002
636,Uruguay,Chile,1,2002
2109,Uruguay,Chile,-1,2002
2953,Uruguay,Chile,1,2002
426,Uruguay,Colombia,-1,2002
2070,Uruguay,Colombia,-1,2002
4393,Uruguay,Colombia,-1,2002
2211,Uruguay,Costa Rica,1,2002
4184,Uruguay,Costa Rica,-1,2002
4198,Uruguay,Costa Rica,1,2002
849,Uruguay,Ecuador,1,2002
2092,Uruguay,Ecuador,1,2002
2330,Uruguay,Ecuador,-1,2002
3266,Uruguay,Ecuador,1,2002
4209,Uruguay,Honduras,-1,2002
2392,Uruguay,Paraguay,-1,2002
3771,Uruguay,Paraguay,-1,2002
3151,Uruguay,Peru,-1,2002
888,Uruguay,South Africa,1,2002
219,Uruguay,Venezuela,1,2002
462,Uruguay,Venezuela,1,2002
2270,Uruguay,Venezuela,1,2002
3136,Uruguay,Venezuela,1,2002
2212,Uzbekistan,Azerbaijan,1,2002
3497,Uzbekistan,Bahrain,1,2002
358,Uzbekistan,Cambodia,1,2002
4404,Uzbekistan,China PR,1,2002
478,Uzbekistan,Indonesia,1,2002
1654,Uzbekistan,Iran,-1,2002
778,Uzbekistan,Japan,-1,2002
3886,Uzbekistan,Jordan,-1,2002
808,Uzbekistan,Kazakhstan,1,2002
1619,Uzbekistan,Kuwait,-1,2002
2106,Uzbekistan,Malaysia,1,2002
2626,Uzbekistan,Mongolia,1,2002
4338,Uzbekistan,Oman,1,2002
4273,Uzbekistan,Qatar,1,2002
798,Uzbekistan,South Korea,-1,2002
3844,Uzbekistan,Taiwan,1,2002
1646,Uzbekistan,Turkmenistan,-1,2002
3340,Uzbekistan,Turkmenistan,1,2002
3880,Uzbekistan,Turkmenistan,1,2002
723,Uzbekistan,United Arab Emirates,-1,2002
4350,Uzbekistan,United Arab Emirates,-1,2002
642,Uzbekistan,Yemen,1,2002
1437,Vanuatu,Fiji,-1,2002
1449,Vanuatu,New Caledonia,1,2002
2783,Vanuatu,New Caledonia,1,2002
1441,Vanuatu,Papua New Guinea,-1,2002
1444,Vanuatu,Solomon Islands,1,2002
3065,Vanuatu,Solomon Islands,-1,2002
4068,Vanuatu,Solomon Islands,-1,2002
4040,Vanuatu,Tahiti,-1,2002
1701,Venezuela,Argentina,-1,2002
2852,Venezuela,Argentina,-1,2002
427,Venezuela,Bolivia,-1,2002
2655,Venezuela,Bolivia,-1,2002
3066,Venezuela,Bolivia,1,2002
3341,Venezuela,Brazil,-1,2002
3148,Venezuela,Chile,-1,2002
1825,Venezuela,Colombia,-1,2002
1860,Venezuela,Colombia,-1,2002
3852,Venezuela,Colombia,-1,2002
551,Venezuela,Ecuador,-1,2002
2010,Venezuela,Ecuador,1,2002
3450,Venezuela,Ecuador,-1,2002
2932,Venezuela,Panama,1,2002
19,Venezuela,Paraguay,-1,2002
4429,Venezuela,Paraguay,1,2002
637,Venezuela,Peru,-1,2002
2033,Venezuela,Peru,1,2002
4382,Venezuela,Peru,1,2002
4237,Venezuela,Uruguay,1,2002
3573,Vietnam,Bangladesh,-1,2002
359,Vietnam,China PR,-1,2002
2492,Vietnam,China PR,-1,2002
2470,Vietnam,Guam,1,2002
3452,Vietnam,Indonesia,-1,2002
785,Vietnam,Laos,1,2002
1380,Vietnam,Laos,1,2002
2146,Vietnam,Laos,1,2002
737,Vietnam,Malaysia,-1,2002
1390,Vietnam,Malaysia,1,2002
3407,Vietnam,Malaysia,-1,2002
3455,Vietnam,Malaysia,-1,2002
3602,Vietnam,Mongolia,1,2002
788,Vietnam,Philippines,1,2002
2481,Vietnam,Philippines,1,2002
799,Vietnam,Singapore,1,2002
1384,Vietnam,Singapore,-1,2002
1424,Vietnam,Singapore,-1,2002
1695,Vietnam,Singapore,1,2002
3417,Vietnam,Singapore,1,2002
1621,Vietnam,South Korea,-1,2002
3208,Vietnam,Sri Lanka,-1,2002
376,Vietnam,Tajikistan,-1,2002
1403,Vietnam,Thailand,1,2002
2171,Vietnam,Thailand,-1,2002
428,Vietnam,Turkmenistan,-1,2002
117,Vietnam,Zimbabwe,-1,2002
4301,Wales,Armenia,-1,2002
1544,Wales,Belarus,1,2002
4383,Wales,Belarus,1,2002
185,Wales,Belgium,-1,2002
2899,Wales,Brazil,-1,2002
2001,Wales,Denmark,-1,2002
2709,Wales,Finland,-1,2002
1425,Wales,Italy,-1,2002
1077,Wales,Jamaica,-1,2002
3323,Wales,Norway,-1,2002
4021,Wales,Poland,-1,2002
63,Wales,Republic of Ireland,-1,2002
2320,Wales,Switzerland,-1,2002
3772,Wales,Ukraine,-1,2002
2583,Yemen,Bhutan,1,2002
3887,Yemen,Brunei,1,2002
343,Yemen,Cambodia,1,2002
3902,Yemen,India,-1,2002
451,Yemen,Indonesia,-1,2002
2553,Yemen,Turkmenistan,-1,2002
3926,Yemen,United Arab Emirates,1,2002
332,Yemen,Uzbekistan,-1,2002
521,Ynys Môn,Hitra,1,2002
2086,Ynys Môn,Isle of Man,1,2002
534,Ynys Môn,Isle of Wight,-1,2002
4159,Ynys Môn,Jersey,-1,2002
2047,Ynys Môn,Rhodes,-1,2002
4137,Ynys Môn,Saare County,1,2002
525,Ynys Môn,Shetland,1,2002
4146,Ynys Môn,Shetland,-1,2002
2186,Zambia,Angola,-1,2002
3833,Zambia,Angola,-1,2002
4267,Zambia,Angola,-1,2002
2682,Zambia,Botswana,1,2002
2808,Zambia,Botswana,1,2002
2493,Zambia,Burkina Faso,-1,2002
377,Zambia,Cameroon,1,2002
4175,Zambia,Cameroon,-1,2002
292,Zambia,Congo,1,2002
610,Zambia,DR Congo,1,2002
1498,Zambia,DR Congo,-1,2002
998,Zambia,Egypt,-1,2002
3120,Zambia,Ethiopia,1,2002
1851,Zambia,Kenya,1,2002
2717,Zambia,Kenya,1,2002
2627,Zambia,Lesotho,1,2002
3674,Zambia,Libya,1,2002
1978,Zambia,Madagascar,-1,2002
3241,Zambia,Madagascar,-1,2002
259,Zambia,Malawi,1,2002
559,Zambia,Malawi,1,2002
2650,Zambia,Malawi,-1,2002
2652,Zambia,Malawi,-1,2002
589,Zambia,Mauritius,1,2002
983,Zambia,Morocco,-1,2002
590,Zambia,Mozambique,1,2002
1009,Zambia,Mozambique,1,2002
1138,Zambia,Mozambique,1,2002
2178,Zambia,Mozambique,-1,2002
1337,Zambia,Namibia,-1,2002
4022,Zambia,Namibia,-1,2002
889,Zambia,Nigeria,-1,2002
3731,Zambia,Nigeria,-1,2002
3402,Zambia,Rwanda,-1,2002
2271,Zambia,Saudi Arabia,-1,2002
2275,Zambia,Saudi Arabia,-1,2002
2502,Zambia,Senegal,-1,2002
8,Zambia,South Africa,-1,2002
3104,Zambia,Togo,1,2002
3276,Zanzibar,Tanzania,-1,2002
108,Zimbabwe,Angola,1,2002
293,Zimbabwe,Angola,-1,2002
4356,Zimbabwe,Angola,-1,2002
4182,Zimbabwe,Burkina Faso,1,2002
616,Zimbabwe,Cameroon,-1,2002
2824,Zimbabwe,Central African Republic,1,2002
3268,Zimbabwe,DR Congo,1,2002
2058,Zimbabwe,Egypt,-1,2002
2190,Zimbabwe,Eritrea,1,2002
4136,Zimbabwe,Eswatini,1,2002
46,Zimbabwe,Ghana,-1,2002
4036,Zimbabwe,Ghana,-1,2002
2640,Zimbabwe,Lesotho,1,2002
3210,Zimbabwe,Lesotho,1,2002
3511,Zimbabwe,Lesotho,-1,2002
2411,Zimbabwe,Libya,1,2002
1683,Zimbabwe,Malawi,1,2002
1692,Zimbabwe,Malawi,1,2002
3682,Zimbabwe,Malawi,1,2002
1098,Zimbabwe,Namibia,1,2002
2888,Zimbabwe,Namibia,1,2002
3133,Zimbabwe,Seychelles,1,2002
3111,Zimbabwe,South Africa,-1,2002
20,Zimbabwe,Togo,1,2002
1475,Zimbabwe,Zambia,-1,2002
1735,Zimbabwe,Zambia,-1,2002
2049,Åland Islands,Gibraltar,1,2002
5287,Afghanistan,India,-1,2006
5292,Afghanistan,Pakistan,-1,2006
6170,Afghanistan,Turkmenistan,-1,2006
4688,Albania,Azerbaijan,1,2006
7765,Albania,Azerbaijan,1,2006
7020,Albania,Denmark,-1,2006
6096,Albania,Estonia,1,2006
4523,Albania,Finland,-1,2006
5918,Albania,Georgia,1,2006
7568,Albania,Georgia,1,2006
6914,Albania,Greece,1,2006
6413,Albania,Iceland,1,2006
7812,Albania,Kazakhstan,1,2006
4518,Albania,North Macedonia,-1,2006
5498,Albania,Republic of Ireland,-1,2006
5445,Albania,Russia,1,2006
6321,Albania,Sweden,1,2006
5067,Albania,Switzerland,-1,2006
7949,Albania,Turkey,-1,2006
7352,Albania,Ukraine,-1,2006
5320,Albania,Vietnam,1,2006
5748,Alderney,Greenland,-1,2006
5417,Alderney,Guernsey,-1,2006
7430,Alderney,Guernsey,-1,2006
4663,Alderney,Jersey,-1,2006
6381,Alderney,Jersey,-1,2006
6624,Algeria,Angola,-1,2006
5321,Algeria,Belgium,-1,2006
4541,Algeria,Benin,1,2006
5583,Algeria,Burkina Faso,-1,2006
5960,Algeria,Burkina Faso,-1,2006
6859,Algeria,Burkina Faso,-1,2006
7353,Algeria,Burkina Faso,1,2006
5065,Algeria,Chad,1,2006
6471,Algeria,China PR,-1,2006
4948,Algeria,DR Congo,-1,2006
6278,Algeria,Egypt,1,2006
5955,Algeria,Gabon,-1,2006
6945,Algeria,Gabon,-1,2006
6580,Algeria,Jordan,-1,2006
5525,Algeria,Madagascar,1,2006
6251,Algeria,Mali,-1,2006
7651,Algeria,Mali,-1,2006
5677,Algeria,Namibia,1,2006
6092,Algeria,Niger,1,2006
4562,Algeria,Nigeria,-1,2006
7848,Algeria,Nigeria,-1,2006
5877,Algeria,Qatar,1,2006
7480,Algeria,Rwanda,1,2006
7148,Algeria,Senegal,-1,2006
5053,Algeria,Uganda,-1,2006
6294,Algeria,Zimbabwe,-1,2006
7673,Algeria,Zimbabwe,-1,2006
4661,American Samoa,New Caledonia,-1,2006
4678,American Samoa,Papua New Guinea,-1,2006
6533,American Samoa,Papua New Guinea,-1,2006
4666,American Samoa,Tonga,-1,2006
6522,American Samoa,Vanuatu,-1,2006
5275,Andalusia,Chile,1,2006
8109,Andalusia,China PR,1,2006
6223,Andalusia,Latvia,1,2006
7308,Andalusia,Malta,-1,2006
4723,Andorra,Albania,1,2006
4838,Andorra,Armenia,-1,2006
7950,Andorra,Armenia,-1,2006
5068,Andorra,Belgium,-1,2006
5919,Andorra,Bulgaria,-1,2006
6465,Andorra,China PR,-1,2006
5883,Andorra,Croatia,-1,2006
7493,Andorra,Czech Republic,-1,2006
5533,Andorra,Estonia,-1,2006
7813,Andorra,Finland,-1,2006
5668,Andorra,Gabon,-1,2006
7149,Andorra,Netherlands,-1,2006
7074,Andorra,North Macedonia,1,2006
6960,Andorra,Romania,-1,2006
5446,Angola,Algeria,-1,2006
7603,Angola,Algeria,1,2006
6812,Angola,Botswana,-1,2006
7754,Angola,Botswana,-1,2006
7766,Angola,Cape Verde,1,2006
6117,Angola,Chad,1,2006
5835,Angola,DR Congo,-1,2006
4981,Angola,Gabon,1,2006
7849,Angola,Gabon,1,2006
5772,Angola,Malawi,1,2006
5910,Angola,Namibia,1,2006
6517,Angola,Namibia,1,2006
5035,Angola,Nigeria,-1,2006
6721,Angola,Nigeria,1,2006
6946,Angola,Rwanda,1,2006
7060,Angola,Zimbabwe,1,2006
7756,Angola,Zimbabwe,-1,2006
5158,Antigua and Barbuda,Curaçao,-1,2006
6322,Antigua and Barbuda,Curaçao,1,2006
4554,Antigua and Barbuda,Dominica,1,2006
8097,Antigua and Barbuda,Hungary,-1,2006
7133,Antigua and Barbuda,Saint Lucia,-1,2006
7315,Antigua and Barbuda,Trinidad and Tobago,1,2006
6097,Argentina,Bolivia,1,2006
6835,Argentina,Brazil,-1,2006
7615,Argentina,Brazil,1,2006
4689,Argentina,Cameroon,-1,2006
5884,Argentina,Chile,-1,2006
6755,Argentina,Colombia,-1,2006
6821,Argentina,Colombia,1,2006
7494,Argentina,Colombia,1,2006
6408,Argentina,Ecuador,1,2006
6782,Argentina,Ecuador,1,2006
4839,Argentina,England,-1,2006
6791,Argentina,Mexico,-1,2006
4821,Argentina,Nigeria,1,2006
6642,Argentina,Paraguay,-1,2006
6759,Argentina,Peru,1,2006
7942,Argentina,Peru,1,2006
7656,Argentina,Tunisia,1,2006
5807,Argentina,Uruguay,-1,2006
5836,Argentina,Uruguay,1,2006
6803,Argentina,Uruguay,1,2006
7021,Argentina,Uruguay,1,2006
7150,Argentina,Venezuela,1,2006
7445,Armenia,Andorra,1,2006
7075,Armenia,Czech Republic,-1,2006
6961,Armenia,Finland,-1,2006
5885,Armenia,Greece,-1,2006
7814,Armenia,Netherlands,-1,2006
7569,Armenia,North Macedonia,-1,2006
5447,Armenia,Northern Ireland,1,2006
7151,Armenia,Romania,-1,2006
5992,Armenia,Spain,-1,2006
6472,Armenia,Turkmenistan,1,2006
5005,Armenia,Ukraine,-1,2006
4925,Aruba,Suriname,-1,2006
6375,Aruba,Suriname,-1,2006
7661,Australia,Argentina,-1,2006
4908,Australia,Fiji,1,2006
6604,Australia,Fiji,1,2006
7490,Australia,Indonesia,1,2006
7446,Australia,Iraq,1,2006
5911,Australia,Jamaica,1,2006
7943,Australia,Jamaica,1,2006
4903,Australia,New Caledonia,1,2006
6570,Australia,New Zealand,1,2006
7644,Australia,New Zealand,1,2006
7145,Australia,Norway,-1,2006
6643,Australia,Solomon Islands,-1,2006
7071,Australia,Solomon Islands,1,2006
7815,Australia,Solomon Islands,1,2006
6409,Australia,South Africa,1,2006
4910,Australia,Tahiti,1,2006
6589,Australia,Tahiti,1,2006
7680,Australia,Tunisia,-1,2006
6545,Australia,Turkey,-1,2006
6552,Australia,Turkey,-1,2006
8020,Australia,Uruguay,1,2006
4892,Australia,Vanuatu,1,2006
6620,Australia,Vanuatu,1,2006
6962,Austria,Azerbaijan,1,2006
5645,Austria,Belarus,1,2006
4724,Austria,Cameroon,-1,2006
5837,Austria,Costa Rica,1,2006
5993,Austria,Czech Republic,-1,2006
6915,Austria,England,-1,2006
6860,Austria,Germany,-1,2006
5429,Austria,Greece,-1,2006
7354,Austria,Latvia,-1,2006
6473,Austria,Luxembourg,1,2006
5006,Austria,Moldova,1,2006
5109,Austria,Netherlands,-1,2006
7951,Austria,Northern Ireland,1,2006
5159,Austria,Norway,-1,2006
7022,Austria,Poland,-1,2006
6554,Austria,Russia,-1,2006
7767,Austria,Scotland,-1,2006
4690,Austria,Slovakia,1,2006
7495,Austria,Wales,1,2006
7860,Azerbaijan,Austria,-1,2006
7152,Azerbaijan,Bulgaria,-1,2006
7076,Azerbaijan,England,-1,2006
5886,Azerbaijan,Finland,-1,2006
5007,Azerbaijan,Italy,-1,2006
7355,Azerbaijan,Moldova,-1,2006
7023,Azerbaijan,Northern Ireland,-1,2006
7570,Azerbaijan,Poland,-1,2006
5646,Azerbaijan,Serbia,1,2006
4950,Azerbaijan,Uzbekistan,1,2006
6565,Azerbaijan,Uzbekistan,1,2006
5160,Azerbaijan,Wales,-1,2006
6916,Azerbaijan,Wales,-1,2006
6401,Bahamas,Dominica,-1,2006
6406,Bahamas,Dominica,-1,2006
6220,Bahamas,Haiti,-1,2006
4529,Bahrain,Albania,1,2006
5230,Bahrain,China PR,-1,2006
6205,Bahrain,Egypt,-1,2006
4515,Bahrain,Finland,-1,2006
7221,Bahrain,Finland,-1,2006
6836,Bahrain,Indonesia,1,2006
7356,Bahrain,Iran,-1,2006
5187,Bahrain,Iraq,-1,2006
6067,Bahrain,Iraq,1,2006
6200,Bahrain,Iraq,-1,2006
7750,Bahrain,Iraq,-1,2006
6850,Bahrain,Japan,-1,2006
7563,Bahrain,Japan,-1,2006
5215,Bahrain,Jordan,-1,2006
6394,Bahrain,Jordan,-1,2006
6399,Bahrain,Jordan,-1,2006
6209,Bahrain,Kenya,1,2006
6902,Bahrain,Kuwait,-1,2006
7300,Bahrain,Kuwait,1,2006
6660,Bahrain,Kyrgyzstan,1,2006
7227,Bahrain,Latvia,-1,2006
5950,Bahrain,Lebanon,1,2006
7340,Bahrain,Lebanon,1,2006
6062,Bahrain,Malaysia,1,2006
6058,Bahrain,Myanmar,1,2006
7768,Bahrain,North Korea,-1,2006
4524,Bahrain,North Macedonia,-1,2006
7330,Bahrain,Norway,-1,2006
4599,Bahrain,Oman,-1,2006
8069,Bahrain,Oman,-1,2006
6909,Bahrain,Palestine,1,2006
7988,Bahrain,Panama,1,2006
6221,Bahrain,Qatar,-1,2006
6824,Bahrain,Qatar,-1,2006
6230,Bahrain,Saudi Arabia,-1,2006
7280,Bahrain,Saudi Arabia,1,2006
5222,Bahrain,Syria,-1,2006
5249,Bahrain,Syria,1,2006
6323,Bahrain,Syria,1,2006
8063,Bahrain,Syria,-1,2006
7153,Bahrain,Tajikistan,1,2006
8021,Bahrain,Trinidad and Tobago,-1,2006
7747,Bahrain,Turkmenistan,1,2006
7952,Bahrain,Uzbekistan,-1,2006
5256,Bahrain,Yemen,1,2006
6228,Bahrain,Yemen,1,2006
7243,Bahrain,Yemen,-1,2006
5294,Bangladesh,Bhutan,1,2006
8073,Bangladesh,Bhutan,1,2006
5297,Bangladesh,India,1,2006
8088,Bangladesh,India,-1,2006
8095,Bangladesh,India,-1,2006
5290,Bangladesh,Maldives,1,2006
5301,Bangladesh,Maldives,-1,2006
5285,Bangladesh,Nepal,1,2006
8080,Bangladesh,Nepal,1,2006
8099,Bangladesh,Pakistan,-1,2006
6172,Bangladesh,Tajikistan,-1,2006
7347,Barbados,Antigua and Barbuda,1,2006
6256,Barbados,Canada,-1,2006
7397,Barbados,Cuba,-1,2006
6384,Barbados,Dominica,1,2006
5304,Barbados,Finland,-1,2006
6246,Barbados,Grenada,1,2006
7327,Barbados,Grenada,1,2006
5149,Barbados,Guadeloupe,-1,2006
6319,Barbados,Guyana,-1,2006
7391,Barbados,Guyana,-1,2006
5144,Barbados,Jamaica,-1,2006
5288,Barbados,Jamaica,1,2006
7402,Barbados,Jamaica,-1,2006
5322,Barbados,Martinique,-1,2006
6581,Barbados,Northern Ireland,-1,2006
6683,Barbados,Saint Kitts and Nevis,-1,2006
5061,Barbados,Saint Lucia,1,2006
4920,Barbados,Trinidad and Tobago,-1,2006
7409,Barbados,Trinidad and Tobago,-1,2006
8107,Basque Country,Cameroon,-1,2006
7306,Basque Country,Honduras,1,2006
5277,Basque Country,North Macedonia,-1,2006
6222,Basque Country,Uruguay,1,2006
5069,Belarus,Austria,-1,2006
5887,Belarus,Czech Republic,-1,2006
6315,Belarus,Estonia,-1,2006
5838,Belarus,Iran,1,2006
7861,Belarus,Italy,-1,2006
6367,Belarus,Latvia,1,2006
7996,Belarus,Latvia,1,2006
6474,Belarus,Lithuania,1,2006
5448,Belarus,Moldova,1,2006
7024,Belarus,Moldova,1,2006
5599,Belarus,Netherlands,-1,2006
7953,Belarus,Norway,-1,2006
7616,Belarus,Scotland,-1,2006
7571,Belarus,Slovenia,-1,2006
4797,Belarus,Ukraine,1,2006
5499,Belarus,Uzbekistan,-1,2006
4770,Belgium,Algeria,-1,2006
5647,Belgium,Andorra,1,2006
7447,Belgium,Bosnia and Herzegovina,1,2006
5008,Belgium,Bulgaria,-1,2006
4812,Belgium,Costa Rica,1,2006
5920,Belgium,Croatia,1,2006
5994,Belgium,Estonia,1,2006
6324,Belgium,France,-1,2006
7769,Belgium,Greece,1,2006
6917,Belgium,Lithuania,-1,2006
5839,Belgium,Netherlands,-1,2006
4630,Belgium,Norway,1,2006
5534,Belgium,Poland,1,2006
4865,Belgium,Russia,1,2006
7862,Belgium,San Marino,1,2006
7154,Belgium,Serbia,-1,2006
4725,Belgium,Slovakia,-1,2006
7899,Belgium,Spain,-1,2006
6475,Belgium,Turkey,-1,2006
4691,Belize,Guyana,1,2006
7399,Belize,Honduras,-1,2006
4726,Belize,Nicaragua,1,2006
5956,Benin,Burkina Faso,-1,2006
6557,Benin,Burkina Faso,1,2006
7572,Benin,Cameroon,-1,2006
6773,Benin,Egypt,-1,2006
5418,Benin,Equatorial Guinea,1,2006
5961,Benin,Gabon,-1,2006
5356,Benin,Ghana,1,2006
7061,Benin,Ivory Coast,-1,2006
7944,Benin,Libya,1,2006
6118,Benin,Madagascar,1,2006
5393,Benin,Niger,-1,2006
5629,Benin,Sudan,1,2006
6722,Benin,Sudan,-1,2006
5036,Benin,Tanzania,1,2006
6542,Benin,Togo,-1,2006
5773,Benin,Zambia,1,2006
6217,Bermuda,Barbados,-1,2006
6231,Bermuda,Barbados,-1,2006
7211,Bermuda,British Virgin Islands,-1,2006
6723,Bermuda,El Salvador,-1,2006
6378,Bermuda,Montserrat,1,2006
6414,Bermuda,Nicaragua,1,2006
6460,Bermuda,Nicaragua,1,2006
6307,Bermuda,Trinidad and Tobago,-1,2006
6310,Bermuda,Trinidad and Tobago,-1,2006
5523,Bhutan,Guam,1,2006
6043,Bhutan,Indonesia,-1,2006
5528,Bhutan,Mongolia,-1,2006
4887,Bhutan,Montserrat,1,2006
5986,Bhutan,Yemen,-1,2006
7448,Bolivia,Argentina,-1,2006
7945,Bolivia,Brazil,-1,2006
6410,Bolivia,Chile,-1,2006
5921,Bolivia,Colombia,1,2006
7816,Bolivia,Ecuador,-1,2006
5995,Bolivia,Honduras,1,2006
5872,Bolivia,Panama,1,2006
6597,Bolivia,Paraguay,1,2006
7025,Bolivia,Peru,1,2006
7072,Bolivia,Uruguay,-1,2006
7491,Bolivia,Venezuela,1,2006
7817,Bosnia and Herzegovina,Belgium,1,2006
5996,Bosnia and Herzegovina,Denmark,-1,2006
6476,Bosnia and Herzegovina,Finland,1,2006
5066,Bosnia and Herzegovina,Germany,-1,2006
7496,Bosnia and Herzegovina,Lithuania,-1,2006
5449,Bosnia and Herzegovina,Luxembourg,1,2006
4692,Bosnia and Herzegovina,North Macedonia,-1,2006
5888,Bosnia and Herzegovina,Norway,1,2006
5009,Bosnia and Herzegovina,Romania,-1,2006
7900,Bosnia and Herzegovina,San Marino,1,2006
4951,Bosnia and Herzegovina,Serbia,-1,2006
7026,Bosnia and Herzegovina,Serbia,-1,2006
6963,Bosnia and Herzegovina,Spain,-1,2006
7753,Botswana,Angola,-1,2006
5760,Botswana,DR Congo,-1,2006
7691,Botswana,DR Congo,-1,2006
4658,Botswana,Eswatini,1,2006
5010,Botswana,Eswatini,-1,2006
7901,Botswana,Guinea,-1,2006
7027,Botswana,Kenya,1,2006
4983,Botswana,Lesotho,-1,2006
5394,Botswana,Lesotho,-1,2006
5997,Botswana,Lesotho,1,2006
5600,Botswana,Libya,-1,2006
5576,Botswana,Malawi,-1,2006
6710,Botswana,Malawi,1,2006
6762,Botswana,Morocco,-1,2006
4673,Botswana,Namibia,1,2006
4715,Botswana,South Africa,-1,2006
5643,Botswana,Trinidad and Tobago,-1,2006
7573,Botswana,Tunisia,-1,2006
5234,Botswana,Zambia,1,2006
7008,Botswana,Zambia,1,2006
7413,Botswana,Zambia,-1,2006
6202,Botswana,Zimbabwe,-1,2006
7528,Botswana,Zimbabwe,-1,2006
6605,Brazil,Argentina,1,2006
7689,Brazil,Argentina,1,2006
4873,Brazil,Belgium,1,2006
4601,Brazil,Bolivia,1,2006
6947,Brazil,Bolivia,1,2006
5675,Brazil,Cameroon,-1,2006
6784,Brazil,Chile,1,2006
7850,Brazil,Chile,1,2006
23192,Brazil,China,1,2006
4842,Brazil,China PR,1,2006
7077,Brazil,Colombia,-1,2006
6796,Brazil,Costa Rica,1,2006
5922,Brazil,Ecuador,1,2006
7658,Brazil,Greece,1,2006
7531,Brazil,Guatemala,1,2006
5805,Brazil,Honduras,1,2006
4660,Brazil,Iceland,1,2006
6030,Brazil,Jamaica,1,2006
4952,Brazil,Paraguay,-1,2006
6806,Brazil,Paraguay,-1,2006
7604,Brazil,Paraguay,1,2006
7481,Brazil,Peru,1,2006
4693,Brazil,Serbia,1,2006
4825,Brazil,Turkey,1,2006
4885,Brazil,Turkey,1,2006
5703,Brazil,Turkey,-1,2006
5682,Brazil,United States,1,2006
6144,Brazil,Uruguay,-1,2006
7954,Brazil,Venezuela,1,2006
4893,British Virgin Islands,Anguilla,1,2006
7205,British Virgin Islands,Cayman Islands,-1,2006
6272,British Virgin Islands,Dominica,-1,2006
6289,British Virgin Islands,Dominica,-1,2006
4912,British Virgin Islands,Saint Lucia,-1,2006
6372,British Virgin Islands,Saint Lucia,-1,2006
7249,British Virgin Islands,Trinidad and Tobago,-1,2006
6281,British Virgin Islands,United States Virgin Islands,1,2006
7006,British Virgin Islands,United States Virgin Islands,1,2006
5535,Bulgaria,Albania,1,2006
5110,Bulgaria,Andorra,1,2006
5601,Bulgaria,Belgium,-1,2006
6477,Bulgaria,Cameroon,1,2006
5070,Bulgaria,Croatia,1,2006
7574,Bulgaria,Croatia,-1,2006
6707,Bulgaria,Denmark,-1,2006
4694,Bulgaria,Ecuador,-1,2006
5889,Bulgaria,Estonia,1,2006
7997,Bulgaria,Georgia,1,2006
4953,Bulgaria,Germany,-1,2006
5323,Bulgaria,Hungary,1,2006
7902,Bulgaria,Hungary,1,2006
7863,Bulgaria,Iceland,1,2006
5840,Bulgaria,Lithuania,1,2006
7078,Bulgaria,Malta,1,2006
6415,Bulgaria,Russia,-1,2006
7357,Bulgaria,Serbia,-1,2006
7449,Bulgaria,Sweden,-1,2006
7770,Bulgaria,Turkey,1,2006
6684,Burkina Faso,Benin,1,2006
4525,Burkina Faso,Cameroon,-1,2006
7450,Burkina Faso,Cape Verde,-1,2006
5097,Burkina Faso,Central African Republic,1,2006
5683,Burkina Faso,Congo,1,2006
7662,Burkina Faso,DR Congo,1,2006
4595,Burkina Faso,Ghana,-1,2006
6625,Burkina Faso,Ghana,1,2006
6292,Burkina Faso,Kenya,-1,2006
6582,Burkina Faso,Libya,1,2006
6282,Burkina Faso,Mali,-1,2006
4580,Burkina Faso,Morocco,-1,2006
5602,Burkina Faso,Mozambique,1,2006
7818,Burkina Faso,South Africa,1,2006
6918,Burkina Faso,Uganda,1,2006
6066,Burkina Faso,Zimbabwe,-1,2006
5430,Burundi,Burkina Faso,-1,2006
5200,Burundi,Eritrea,-1,2006
8056,Burundi,Eritrea,-1,2006
6031,Burundi,Gabon,-1,2006
5479,Burundi,Ivory Coast,-1,2006
7257,Burundi,Rwanda,1,2006
5774,Burundi,South Africa,-1,2006
8047,Burundi,Tanzania,-1,2006
7281,Burundi,Zanzibar,1,2006
8050,Burundi,Zanzibar,-1,2006
5257,Cambodia,Philippines,1,2006
7269,Cambodia,Singapore,-1,2006
7946,Cambodia,Singapore,-1,2006
6263,Cameroon,Algeria,-1,2006
